VALS	ROWIDX	COLIDX
-1.821902111539371039e-01	1.400000000000000000e+01	2.000000000000000000e+00
5.723772919418512739e-01	1.310000000000000000e+02	2.000000000000000000e+00
5.723772919417559057e-01	1.370000000000000000e+02	2.000000000000000000e+00
1.122536466506443564e-01	8.600000000000000000e+01	2.000000000000000000e+00
-1.203822328784495826e-01	5.400000000000000000e+01	2.000000000000000000e+00
-1.203822328784734386e-01	5.700000000000000000e+01	2.000000000000000000e+00
-2.704557330814605920e-01	7.000000000000000000e+01	2.000000000000000000e+00
-2.704557330816144689e-01	9.100000000000000000e+01	2.000000000000000000e+00
4.271435620471481648e-02	1.320000000000000000e+02	2.000000000000000000e+00
4.271435620479151901e-02	1.380000000000000000e+02	2.000000000000000000e+00
3.826232880085098098e-01	1.300000000000000000e+02	2.000000000000000000e+00
3.826232880085760901e-01	1.360000000000000000e+02	2.000000000000000000e+00
-1.109271479447705155e-01	1.880000000000000000e+02	2.000000000000000000e+00
-1.109271479449048109e-01	2.000000000000000000e+02	2.000000000000000000e+00
3.576681183326087948e-02	1.300000000000000000e+01	2.000000000000000000e+00
-7.425887388955930424e-02	1.860000000000000000e+02	2.000000000000000000e+00
-7.425887388958331281e-02	1.980000000000000000e+02	2.000000000000000000e+00
-3.188400869860697484e-01	2.300000000000000000e+01	2.000000000000000000e+00
-3.188400869861984788e-01	3.400000000000000000e+01	2.000000000000000000e+00
9.325994971142716194e-02	1.780000000000000000e+02	2.000000000000000000e+00
9.325994971163308056e-02	1.900000000000000000e+02	2.000000000000000000e+00
-1.262715243286723632e-01	5.300000000000000000e+01	2.000000000000000000e+00
-1.262715243284940336e-01	5.600000000000000000e+01	2.000000000000000000e+00
-3.527552538785079239e-01	1.330000000000000000e+02	2.000000000000000000e+00
-3.527552538784873848e-01	1.390000000000000000e+02	2.000000000000000000e+00
-1.959942921050657552e-02	1.870000000000000000e+02	2.000000000000000000e+00
-1.959942921064636648e-02	1.990000000000000000e+02	2.000000000000000000e+00
-2.780244381397390940e-01	6.900000000000000000e+01	2.000000000000000000e+00
-2.780244381396191899e-01	9.200000000000000000e+01	2.000000000000000000e+00
2.069830785747381330e-01	8.700000000000000000e+01	2.000000000000000000e+00
6.551754929084199208e-01	1.770000000000000000e+02	2.000000000000000000e+00
6.551754929082329593e-01	1.890000000000000000e+02	2.000000000000000000e+00
4.355706507390670335e-01	5.500000000000000000e+01	2.000000000000000000e+00
4.355706507391286508e-01	5.800000000000000000e+01	2.000000000000000000e+00
-1.693811058876910414e+00	2.250000000000000000e+02	2.000000000000000000e+00
1.232353886114958108e+00	2.260000000000000000e+02	2.000000000000000000e+00
-1.232353886114958552e+00	2.270000000000000000e+02	2.000000000000000000e+00
6.544898605749040144e+01	3.000000000000000000e+00	3.000000000000000000e+00
-3.595271317544357714e+01	7.600000000000000000e+01	3.000000000000000000e+00
-2.459275496139882122e+01	9.300000000000000000e+01	3.000000000000000000e+00
-3.595271317544358425e+01	1.010000000000000000e+02	3.000000000000000000e+00
4.381891463700358536e+00	8.000000000000000000e+01	3.000000000000000000e+00
4.381891463700360312e+00	2.010000000000000000e+02	3.000000000000000000e+00
7.072169784557850392e+00	2.600000000000000000e+01	3.000000000000000000e+00
5.678626102707266199e+00	3.500000000000000000e+01	3.000000000000000000e+00
7.072169784557851280e+00	3.900000000000000000e+01	3.000000000000000000e+00
2.764734945317379733e+00	1.570000000000000000e+02	3.000000000000000000e+00
1.109572528353098164e+00	1.690000000000000000e+02	3.000000000000000000e+00
1.109572528353106380e+00	2.020000000000000000e+02	3.000000000000000000e+00
2.764734945317406378e+00	2.030000000000000000e+02	3.000000000000000000e+00
-5.739533344680044502e-01	2.800000000000000000e+01	3.000000000000000000e+00
-5.739533344680486371e-01	5.900000000000000000e+01	3.000000000000000000e+00
-1.422150996903460030e+00	7.500000000000000000e+01	3.000000000000000000e+00
-9.605175381000474744e-01	9.400000000000000000e+01	3.000000000000000000e+00
-1.422150996903456255e+00	1.020000000000000000e+02	3.000000000000000000e+00
-2.242631919147366204e-01	1.410000000000000000e+02	3.000000000000000000e+00
-3.712071687922955943e-01	1.420000000000000000e+02	3.000000000000000000e+00
-2.242631919147017872e-01	1.560000000000000000e+02	3.000000000000000000e+00
-3.712071687922994245e-01	1.680000000000000000e+02	3.000000000000000000e+00
-1.366748389270667219e-01	1.580000000000000000e+02	3.000000000000000000e+00
3.449256132190030300e-02	1.700000000000000000e+02	3.000000000000000000e+00
-1.366748389270237840e-01	2.110000000000000000e+02	3.000000000000000000e+00
3.449256132192066171e-02	2.120000000000000000e+02	3.000000000000000000e+00
6.562736608524635806e-02	1.000000000000000000e+01	3.000000000000000000e+00
1.466573223831209027e-01	1.500000000000000000e+01	3.000000000000000000e+00
6.562736608526714699e-02	1.700000000000000000e+01	3.000000000000000000e+00
3.326910821000320650e-01	1.190000000000000000e+02	3.000000000000000000e+00
5.850674091014714667e-02	1.250000000000000000e+02	3.000000000000000000e+00
5.850674091014394090e-02	1.430000000000000000e+02	3.000000000000000000e+00
3.326910821000205742e-01	1.460000000000000000e+02	3.000000000000000000e+00
-2.819146973450931213e-03	7.900000000000000000e+01	3.000000000000000000e+00
-2.819146973481269358e-03	2.100000000000000000e+02	3.000000000000000000e+00
-6.370834279086849683e-02	4.800000000000000000e+01	3.000000000000000000e+00
-1.574262474314011562e-02	5.100000000000000000e+01	3.000000000000000000e+00
-1.574262474314708574e-02	6.000000000000000000e+01	3.000000000000000000e+00
-6.370834279086388940e-02	6.100000000000000000e+01	3.000000000000000000e+00
-2.701243108357715972e-01	7.400000000000000000e+01	3.000000000000000000e+00
-2.916481591639414825e-02	9.500000000000000000e+01	3.000000000000000000e+00
-2.701243108357807010e-01	1.030000000000000000e+02	3.000000000000000000e+00
6.563777038199260228e-02	1.200000000000000000e+02	3.000000000000000000e+00
4.061958554472465399e-02	1.260000000000000000e+02	3.000000000000000000e+00
4.061958554473795585e-02	1.440000000000000000e+02	3.000000000000000000e+00
6.563777038199465619e-02	1.450000000000000000e+02	3.000000000000000000e+00
2.266835494290093400e-01	1.180000000000000000e+02	3.000000000000000000e+00
3.481367050784237721e-02	1.240000000000000000e+02	3.000000000000000000e+00
3.481367050784019146e-02	2.040000000000000000e+02	3.000000000000000000e+00
2.266835494290098674e-01	2.070000000000000000e+02	3.000000000000000000e+00
-6.061040999962399173e-02	2.250000000000000000e+02	3.000000000000000000e+00
-1.954491993928418603e-01	2.260000000000000000e+02	3.000000000000000000e+00
-4.434143505822286855e-17	2.270000000000000000e+02	3.000000000000000000e+00
8.223358278239763308e+01	4.000000000000000000e+00	4.000000000000000000e+00
-3.017153823664749268e+01	8.400000000000000000e+01	4.000000000000000000e+00
-3.017153823664742518e+01	9.600000000000000000e+01	4.000000000000000000e+00
-2.894435707211509623e+01	9.700000000000000000e+01	4.000000000000000000e+00
-2.894435707211508557e+01	1.090000000000000000e+02	4.000000000000000000e+00
6.798431393592835326e-01	8.800000000000000000e+01	4.000000000000000000e+00
6.798431393592293537e-01	1.050000000000000000e+02	4.000000000000000000e+00
1.160135422063054644e+00	1.650000000000000000e+02	4.000000000000000000e+00
6.816537125828475041e+00	3.000000000000000000e+01	4.000000000000000000e+00
6.816537125828351584e+00	3.600000000000000000e+01	4.000000000000000000e+00
8.396054485681307966e+00	3.700000000000000000e+01	4.000000000000000000e+00
8.396054485681320401e+00	4.300000000000000000e+01	4.000000000000000000e+00
1.868385971029559389e+00	1.660000000000000000e+02	4.000000000000000000e+00
1.868385971029494108e+00	1.670000000000000000e+02	4.000000000000000000e+00
1.966687566737919335e+00	1.850000000000000000e+02	4.000000000000000000e+00
1.273527493473999295e+00	1.970000000000000000e+02	4.000000000000000000e+00
1.966687566737995718e+00	2.050000000000000000e+02	4.000000000000000000e+00
1.273527493473993522e+00	2.170000000000000000e+02	4.000000000000000000e+00
-1.724693683568008507e-01	3.200000000000000000e+01	4.000000000000000000e+00
-1.724693683568297720e-01	4.100000000000000000e+01	4.000000000000000000e+00
-2.937011974888819599e-01	5.000000000000000000e+01	4.000000000000000000e+00
-1.178797314781831362e+00	8.300000000000000000e+01	4.000000000000000000e+00
-1.178797314781780736e+00	9.500000000000000000e+01	4.000000000000000000e+00
-8.244094207114548434e-01	9.800000000000000000e+01	4.000000000000000000e+00
-8.244094207114812667e-01	1.100000000000000000e+02	4.000000000000000000e+00
-5.257180031939064913e-01	1.230000000000000000e+02	4.000000000000000000e+00
-5.257180031939291398e-01	1.240000000000000000e+02	4.000000000000000000e+00
-5.448566446457923096e-01	1.830000000000000000e+02	4.000000000000000000e+00
-8.330988150556629668e-01	1.950000000000000000e+02	4.000000000000000000e+00
-5.448566446457894230e-01	2.040000000000000000e+02	4.000000000000000000e+00
-8.330988150556094540e-01	2.160000000000000000e+02	4.000000000000000000e+00
-2.134472771517277948e-02	1.750000000000000000e+02	4.000000000000000000e+00
-2.134472771517164150e-02	1.760000000000000000e+02	4.000000000000000000e+00
-4.269322967822418435e-02	1.840000000000000000e+02	4.000000000000000000e+00
7.067713030313367562e-02	1.960000000000000000e+02	4.000000000000000000e+00
-4.269322967824052545e-02	2.060000000000000000e+02	4.000000000000000000e+00
7.067713030312525180e-02	2.180000000000000000e+02	4.000000000000000000e+00
1.769134498838142722e-01	1.200000000000000000e+01	4.000000000000000000e+00
1.769134498837864888e-01	1.500000000000000000e+01	4.000000000000000000e+00
3.215150397703715468e-01	1.600000000000000000e+01	4.000000000000000000e+00
3.215150397703935847e-01	1.900000000000000000e+01	4.000000000000000000e+00
9.028066958525930719e-02	1.250000000000000000e+02	4.000000000000000000e+00
9.028066958524499919e-02	1.280000000000000000e+02	4.000000000000000000e+00
9.538409674596964871e-02	1.340000000000000000e+02	4.000000000000000000e+00
-4.389943868696635776e-02	1.400000000000000000e+02	4.000000000000000000e+00
9.538409674597209120e-02	1.430000000000000000e+02	4.000000000000000000e+00
-4.389943868700022650e-02	1.490000000000000000e+02	4.000000000000000000e+00
-8.292838437498560242e-03	8.700000000000000000e+01	4.000000000000000000e+00
-8.292838437482458538e-03	1.060000000000000000e+02	4.000000000000000000e+00
1.132087628192008158e-02	1.740000000000000000e+02	4.000000000000000000e+00
-1.528228648833775648e-02	2.250000000000000000e+02	4.000000000000000000e+00
1.173003274127086581e-04	2.260000000000000000e+02	4.000000000000000000e+00
1.173003274116867704e-04	2.270000000000000000e+02	4.000000000000000000e+00
3.100945112140342985e+01	5.000000000000000000e+00	5.000000000000000000e+00
-2.707964172007519466e+01	9.200000000000000000e+01	5.000000000000000000e+00
-2.707964172007516623e+01	1.000000000000000000e+02	5.000000000000000000e+00
1.062847926630910145e+01	1.890000000000000000e+02	5.000000000000000000e+00
5.245356556485066157e+00	3.400000000000000000e+01	5.000000000000000000e+00
5.245356556485038624e+00	3.800000000000000000e+01	5.000000000000000000e+00
2.139929469703814480e+00	1.900000000000000000e+02	5.000000000000000000e+00
2.139929469703808707e+00	1.910000000000000000e+02	5.000000000000000000e+00
-1.196003410896050889e+00	5.600000000000000000e+01	5.000000000000000000e+00
-1.341374327103943553e+00	9.100000000000000000e+01	5.000000000000000000e+00
-1.341374327103966646e+00	9.900000000000000000e+01	5.000000000000000000e+00
4.162830900049182548e-01	1.350000000000000000e+02	5.000000000000000000e+00
4.162830900048941629e-01	1.360000000000000000e+02	5.000000000000000000e+00
-1.070344239743085957e-01	1.990000000000000000e+02	5.000000000000000000e+00
-1.070344239742919978e-01	2.000000000000000000e+02	5.000000000000000000e+00
-1.821902111540570079e-01	1.400000000000000000e+01	5.000000000000000000e+00
-1.821902111539621671e-01	1.600000000000000000e+01	5.000000000000000000e+00
5.723772919417997596e-01	1.370000000000000000e+02	5.000000000000000000e+00
5.723772919416710847e-01	1.400000000000000000e+02	5.000000000000000000e+00
1.122536466506459801e-01	1.980000000000000000e+02	5.000000000000000000e+00
-1.203822328784751039e-01	5.700000000000000000e+01	5.000000000000000000e+00
-1.203822328783546308e-01	5.800000000000000000e+01	5.000000000000000000e+00
-2.704557330815546279e-01	9.000000000000000000e+01	5.000000000000000000e+00
-2.704557330816210192e-01	9.800000000000000000e+01	5.000000000000000000e+00
4.271435620468681804e-02	1.380000000000000000e+02	5.000000000000000000e+00
4.271435620464529570e-02	1.390000000000000000e+02	5.000000000000000000e+00
3.826232880084938226e-01	1.920000000000000000e+02	5.000000000000000000e+00
3.826232880086099519e-01	1.950000000000000000e+02	5.000000000000000000e+00
-1.109271479446747311e-01	1.940000000000000000e+02	5.000000000000000000e+00
-1.109271479447184322e-01	1.960000000000000000e+02	5.000000000000000000e+00
3.576681183341803155e-02	1.300000000000000000e+01	5.000000000000000000e+00
-7.425887388959366564e-02	8.600000000000000000e+01	5.000000000000000000e+00
-7.425887388968646641e-02	8.700000000000000000e+01	5.000000000000000000e+00
-3.188400869859805420e-01	3.300000000000000000e+01	5.000000000000000000e+00
-3.188400869859555620e-01	3.700000000000000000e+01	5.000000000000000000e+00
9.325994971131398859e-02	1.930000000000000000e+02	5.000000000000000000e+00
9.325994971118295451e-02	1.970000000000000000e+02	5.000000000000000000e+00
-1.262715243285941480e-01	3.100000000000000000e+01	5.000000000000000000e+00
-1.262715243285093270e-01	3.200000000000000000e+01	5.000000000000000000e+00
-3.527552538785958536e-01	1.320000000000000000e+02	5.000000000000000000e+00
-3.527552538784837766e-01	1.330000000000000000e+02	5.000000000000000000e+00
-1.959942921056628470e-02	1.820000000000000000e+02	5.000000000000000000e+00
-1.959942921053535458e-02	1.840000000000000000e+02	5.000000000000000000e+00
-2.780244381397732889e-01	8.900000000000000000e+01	5.000000000000000000e+00
-2.780244381397669051e-01	9.700000000000000000e+01	5.000000000000000000e+00
6.551754929084480095e-01	8.500000000000000000e+01	5.000000000000000000e+00
6.551754929084642187e-01	8.800000000000000000e+01	5.000000000000000000e+00
2.069830785747657775e-01	1.860000000000000000e+02	5.000000000000000000e+00
4.355706507391106097e-01	5.400000000000000000e+01	5.000000000000000000e+00
4.355706507390498250e-01	5.500000000000000000e+01	5.000000000000000000e+00
-4.614571727619490304e-01	2.250000000000000000e+02	5.000000000000000000e+00
1.232353886114951891e+00	2.260000000000000000e+02	5.000000000000000000e+00
1.232353886114954777e+00	2.270000000000000000e+02	5.000000000000000000e+00
3.100945112140346183e+01	6.000000000000000000e+00	6.000000000000000000e+00
-2.707964172007520176e+01	1.040000000000000000e+02	6.000000000000000000e+00
-2.707964172007519821e+01	1.130000000000000000e+02	6.000000000000000000e+00
1.062847926630909967e+01	1.080000000000000000e+02	6.000000000000000000e+00
5.245356556485067046e+00	4.000000000000000000e+01	6.000000000000000000e+00
5.245356556485070598e+00	4.500000000000000000e+01	6.000000000000000000e+00
2.139929469703792275e+00	2.090000000000000000e+02	6.000000000000000000e+00
2.139929469703805598e+00	2.210000000000000000e+02	6.000000000000000000e+00
-1.196003410895988939e+00	4.200000000000000000e+01	6.000000000000000000e+00
-1.341374327103993735e+00	1.030000000000000000e+02	6.000000000000000000e+00
-1.341374327104055464e+00	1.140000000000000000e+02	6.000000000000000000e+00
4.162830900049340199e-01	2.070000000000000000e+02	6.000000000000000000e+00
4.162830900049910854e-01	2.190000000000000000e+02	6.000000000000000000e+00
-1.070344239743745707e-01	2.080000000000000000e+02	6.000000000000000000e+00
-1.070344239743592218e-01	2.200000000000000000e+02	6.000000000000000000e+00
-1.821902111538813152e-01	1.700000000000000000e+01	6.000000000000000000e+00
-1.821902111538053204e-01	2.000000000000000000e+01	6.000000000000000000e+00
5.723772919417370320e-01	1.460000000000000000e+02	6.000000000000000000e+00
5.723772919415351934e-01	1.520000000000000000e+02	6.000000000000000000e+00
1.122536466506501851e-01	1.070000000000000000e+02	6.000000000000000000e+00
-1.203822328784110024e-01	6.100000000000000000e+01	6.000000000000000000e+00
-1.203822328784211054e-01	6.400000000000000000e+01	6.000000000000000000e+00
-2.704557330818316285e-01	1.020000000000000000e+02	6.000000000000000000e+00
-2.704557330818216365e-01	1.150000000000000000e+02	6.000000000000000000e+00
4.271435620470127176e-02	1.450000000000000000e+02	6.000000000000000000e+00
4.271435620476412426e-02	1.510000000000000000e+02	6.000000000000000000e+00
3.826232880086287702e-01	1.410000000000000000e+02	6.000000000000000000e+00
3.826232880089407984e-01	1.470000000000000000e+02	6.000000000000000000e+00
-1.109271479447586223e-01	2.110000000000000000e+02	6.000000000000000000e+00
-1.109271479449363829e-01	2.230000000000000000e+02	6.000000000000000000e+00
3.576681183330152752e-02	1.800000000000000000e+01	6.000000000000000000e+00
-7.425887388957254365e-02	2.100000000000000000e+02	6.000000000000000000e+00
-7.425887388950390411e-02	2.220000000000000000e+02	6.000000000000000000e+00
-3.188400869858655784e-01	3.900000000000000000e+01	6.000000000000000000e+00
-3.188400869860282816e-01	4.600000000000000000e+01	6.000000000000000000e+00
9.325994971131870703e-02	2.030000000000000000e+02	6.000000000000000000e+00
9.325994971130914524e-02	2.150000000000000000e+02	6.000000000000000000e+00
-1.262715243285980060e-01	5.900000000000000000e+01	6.000000000000000000e+00
-1.262715243285988387e-01	6.200000000000000000e+01	6.000000000000000000e+00
-3.527552538785848069e-01	1.440000000000000000e+02	6.000000000000000000e+00
-3.527552538785016512e-01	1.500000000000000000e+02	6.000000000000000000e+00
-1.959942921052428705e-02	2.120000000000000000e+02	6.000000000000000000e+00
-1.959942921056947659e-02	2.240000000000000000e+02	6.000000000000000000e+00
-2.780244381397446451e-01	1.010000000000000000e+02	6.000000000000000000e+00
-2.780244381396956288e-01	1.160000000000000000e+02	6.000000000000000000e+00
2.069830785747945601e-01	1.060000000000000000e+02	6.000000000000000000e+00
6.551754929083776213e-01	2.010000000000000000e+02	6.000000000000000000e+00
6.551754929084094847e-01	2.130000000000000000e+02	6.000000000000000000e+00
4.355706507390850191e-01	6.000000000000000000e+01	6.000000000000000000e+00
4.355706507390492699e-01	6.300000000000000000e+01	6.000000000000000000e+00
-1.693811058876909525e+00	2.250000000000000000e+02	6.000000000000000000e+00
-1.232353886114956110e+00	2.260000000000000000e+02	6.000000000000000000e+00
1.232353886114957664e+00	2.270000000000000000e+02	6.000000000000000000e+00
3.100945112140345472e+01	7.000000000000000000e+00	7.000000000000000000e+00
-2.707964172007520531e+01	1.120000000000000000e+02	7.000000000000000000e+00
-2.707964172007519821e+01	1.160000000000000000e+02	7.000000000000000000e+00
1.062847926630910322e+01	2.130000000000000000e+02	7.000000000000000000e+00
5.245356556485064381e+00	4.400000000000000000e+01	7.000000000000000000e+00
5.245356556485060828e+00	4.600000000000000000e+01	7.000000000000000000e+00
2.139929469703829135e+00	2.140000000000000000e+02	7.000000000000000000e+00
2.139929469703825138e+00	2.150000000000000000e+02	7.000000000000000000e+00
-1.196003410896070429e+00	6.200000000000000000e+01	7.000000000000000000e+00
-1.341374327103960873e+00	1.110000000000000000e+02	7.000000000000000000e+00
